"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C_HHCHUK11","C_HHCHUK11_NAME","C_HHCHUK11_CODE","C_HHCHUK11_TYPE","C_HHCHUK11_TYPECODE","C_HHCHUK11_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",90,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d9d20100",5235,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d10d20100",5236,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d11d20100",5237,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d12d20100",5238,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d13d20100",5239,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d14d20100",5240,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d15d20100",5241,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",72,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d16d20100",5242,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d17d20100",5243,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d18d20100",5244,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d19d20100",5245,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"20","Other households","20","Household Composition",1000000,20,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d20d20100",5246,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d21d20100",5247,8034
"2001","2001","2001","date",0,0,"1275079074","Bradford 041A","E01010658","2001 super output areas - lower layer",304,201,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079074d22d20100",5248,8034
